timestamp,src_ip,dst_ip,src_port,dst_port,opcua_payload
1614578644.308897,127.0.0.1,127.0.0.1,50486.0,50489.0,
1614578644.308956,,,,,60060c0000200640000000000000000000000000000000010000000000000000000000000000000112e8c53a2cfab003610e
1614578644.308983,,,,,600f0000002006400000000000000000000000000000000100000000000000000000000000000001c53a12e8610ee89d2cfa
1614578644.308992,127.0.0.1,127.0.0.1,50486.0,50489.0,
1614578644.309002,127.0.0.1,127.0.0.1,50489.0,50486.0,
1614578644.309046,127.0.0.1,127.0.0.1,50488.0,50487.0,436f6e74656e742d4c656e6774683a2037330d0a0d0a7b22736571223a20342c202274797065223a20226576656e74222c20
1614578644.309056,127.0.0.1,127.0.0.1,50487.0,50488.0,
1614578644.309094,127.0.0.1,127.0.0.1,50488.0,50487.0,436f6e74656e742d4c656e6774683a2035300d0a0d0a7b22736571223a20352c202274797065223a20226576656e74222c20
1614578644.309100,127.0.0.1,127.0.0.1,50487.0,50488.0,
1614578644.309629,127.0.0.1,127.0.0.1,50487.0,50488.0,
1614578644.309640,127.0.0.1,127.0.0.1,50488.0,50487.0,
1614578644.309765,127.0.0.1,127.0.0.1,50488.0,50487.0,
1614578644.309781,127.0.0.1,127.0.0.1,50487.0,50488.0,
1614578645.018532,127.0.0.1,127.0.0.1,50514.0,50513.0,
1614578645.018580,127.0.0.1,127.0.0.1,50513.0,50514.0,
1614578645.018587,127.0.0.1,127.0.0.1,50514.0,50513.0,
